,Long,Lat,GDP_PPP_mean,GDP_PPP_sum,population,nightlight,hotdays,days_heat_index,temp,precip,precip_percnt,pc
1360,21.16541658382868,-31.750416318593995,1757.7227,175772.27,14.036618,0.010565262,8.3,0.0,0.59,47.95,-2.33,12522.408
1361,21.16541658382868,-32.083749650594,1852.8925,185289.25,3.9506583,0.012538617,8.3,0.0,0.59,47.95,-2.33,46900.855
1362,21.16541658382868,-33.250416312594,226.74252,22674.252,9.383412,0.014688896,4.45,0.0,0.53,2.46,-0.98,2416.4185
1363,21.16541658382868,-33.33374964559399,4728.8433,472884.3,149.71634,0.012374188,4.45,0.0,0.53,2.46,-0.98,3158.5352
1364,21.16541658382868,-33.417082978593996,22083.605,2208360.5,270.72223,0.019509919,4.45,0.0,0.53,2.46,-0.98,8157.293
1365,21.16541658382868,-33.500416311593995,141398.94,14139893.0,661.2391,0.033680648,3.8,0.0,0.49,0.3,1.37,21383.934
1366,21.16541658382868,-33.58374964459399,21747.482,2174748.2,507.7615,0.045216307,3.8,0.0,0.49,0.3,1.37,4283.011
1367,21.16541658382868,-33.667082977594,73.98948,7398.948,140.22145,0.06246048,3.8,0.0,0.49,0.3,1.37,52.766167
1368,21.16541658382868,-33.750416310594005,14806.503,1480650.2,142.66663,0.028434305,3.8,0.0,0.49,0.3,1.37,10378.393
1369,21.16541658382868,-33.833749643594004,435.418,43541.8,107.064575,0.027203308,3.8,0.0,0.49,0.3,1.37,406.6873
1370,21.16541658382868,-33.917082976594,18931.904,1893190.5,43.566967,0.025213242,3.8,0.0,0.49,0.3,1.37,43454.723
1371,21.16541658382868,-34.000416309594,80122.4,8012240.0,193.88197,0.041689552,3.8,0.0,0.49,0.3,1.37,41325.348
1372,21.16541658382868,-34.083749642594,1894.2516,189425.16,431.09735,0.06652649,3.8,0.0,0.49,0.3,1.37,439.40228
1373,21.16541658382868,-34.167082975594,11733.457,1173345.8,242.84361,0.05548661,3.8,0.0,0.49,0.3,1.37,4831.693
1374,21.16541658382868,-34.333749641594,4092.5244,409252.44,42.831352,0.032883983,3.8,0.0,0.49,0.3,1.37,9554.974
1375,21.24874991682868,-27.000416337593997,8287.633,828763.25,0.94809663,0.017456314,25.65,0.0,0.78,-19.11,-4.45,874133.75
1376,21.24874991682868,-27.083749670593996,396.84525,39684.523,2.195055,0.023903277,25.65,0.0,0.78,-19.11,-4.45,18079.057
1377,21.24874991682868,-27.833749667594,506.79825,50679.824,1.369226,0.01822305,22.25,0.0,0.78,-24.7,-1.79,37013.484
1378,21.24874991682868,-27.917083000593998,12548.094,1254809.4,20.864824,0.01783539,22.25,0.0,0.78,-24.7,-1.79,60139.945
1379,21.24874991682868,-28.083749666593995,3900.6125,390061.25,0.6388021,0.018449828,22.25,0.0,0.78,-24.7,-1.79,610613.56
1380,21.24874991682868,-28.167082999593994,3.3750062,337.5006,1.2402942,0.01664609,22.25,0.0,0.78,-24.7,-1.79,272.11334
1381,21.24874991682868,-28.250416332594,148.46501,14846.501,20.045427,0.02974299,22.25,0.0,0.78,-24.7,-1.79,740.64276
1382,21.24874991682868,-28.333749665593995,220.15692,22015.691,7.048598,0.1047022,22.25,0.0,0.78,-24.7,-1.79,3123.4143
1383,21.24874991682868,-28.417082998593997,7659754.0,765975400.0,42839.23,8.387972,22.25,0.0,0.78,-24.7,-1.79,17880.232
1384,21.24874991682868,-28.500416331594,559527.25,55952730.0,23856.854,2.824713,24.1,0.0,0.75,-21.9,-0.24,2345.3523
1385,21.24874991682868,-28.583749664594002,380350.38,38035036.0,18.487055,0.14091687,24.1,0.0,0.75,-21.9,-0.24,2057387.5
1386,21.24874991682868,-28.667082997593997,549.97906,54997.906,17.41205,0.043588802,24.1,0.0,0.75,-21.9,-0.24,3158.6118
1387,21.24874991682868,-29.250416328593996,12.946231,1294.623,1.1749932,0.031959858,24.1,0.0,0.75,-21.9,-0.24,1101.8132
1388,21.24874991682868,-29.333749661594,530.4918,53049.184,3.1085572,0.039573424,24.1,0.0,0.75,-21.9,-0.24,17065.533
1389,21.24874991682868,-29.417082994594,18.995316,1899.5315,21.458895,0.028650006,24.1,0.0,0.75,-21.9,-0.24,88.51954
1390,21.24874991682868,-29.667082993594,147.80515,14780.515,6.0939245,0.020083627,20.75,0.0,0.72,-20.0,-1.32,2425.451
1391,21.24874991682868,-29.833749659593998,2470.8586,247085.86,1.9759467,0.01780488,20.75,0.0,0.72,-20.0,-1.32,125046.83
1392,21.24874991682868,-30.083749658593995,238.14732,23814.732,4.504265,0.021201434,20.75,0.0,0.72,-20.0,-1.32,5287.152
1393,21.24874991682868,-31.083749654593998,1251.2878,125128.78,1.5031521,0.014430993,11.2,0.0,0.63,-28.68,-2.23,83244.26
1394,21.24874991682868,-31.750416318593995,1019.70123,101970.125,2.5293105,0.013424249,8.3,0.0,0.59,47.95,-2.33,40315.387
1395,21.24874991682868,-31.833749651593997,645.60345,64560.344,1.5314765,0.011496404,8.3,0.0,0.59,47.95,-2.33,42155.62
1396,21.24874991682868,-33.000416313594,21.509882,2150.9883,1.7775084,0.017542616,4.45,0.0,0.53,2.46,-0.98,1210.1143
1397,21.24874991682868,-33.083749646594,1965.9954,196599.53,11.74957,0.024577728,4.45,0.0,0.53,2.46,-0.98,16732.488
1398,21.24874991682868,-33.167082979594,637.6922,63769.223,5.290107,0.019842597,4.45,0.0,0.53,2.46,-0.98,12054.43
1399,21.24874991682868,-33.33374964559399,29196.328,2919632.8,26.793123,0.017776366,4.45,0.0,0.53,2.46,-0.98,108969.484
1400,21.24874991682868,-33.417082978593996,69207.9,6920789.5,35.43113,0.022813743,4.45,0.0,0.53,2.46,-0.98,195330.77
1401,21.24874991682868,-33.500416311593995,29365.348,2936534.8,7624.04,0.41630962,3.8,0.0,0.49,0.3,1.37,385.16782
1402,21.24874991682868,-33.58374964459399,22454.307,2245430.8,17.59981,0.030475993,3.8,0.0,0.49,0.3,1.37,127582.67
1403,21.24874991682868,-33.667082977594,868.18475,86818.48,21.060822,0.031397406,3.8,0.0,0.49,0.3,1.37,4122.274
1404,21.24874991682868,-33.833749643594004,15487.374,1548737.4,17.027222,0.027924491,3.8,0.0,0.49,0.3,1.37,90956.555
1405,21.24874991682868,-33.917082976594,6445.5024,644550.25,124.31003,0.12487174,3.8,0.0,0.49,0.3,1.37,5185.022
1406,21.24874991682868,-34.000416309594,99699.78,9969978.0,349.9241,0.07074389,3.8,0.0,0.49,0.3,1.37,28491.83
1407,21.24874991682868,-34.083749642594,268391.4,26839142.0,17263.074,0.8634334,3.8,0.0,0.49,0.3,1.37,1554.714
1408,21.24874991682868,-34.167082975594,49670.17,4967017.0,361.43112,0.076546125,3.8,0.0,0.49,0.3,1.37,13742.638
1409,21.24874991682868,-34.25041630859399,15693.577,1569357.8,159.92738,0.035169378,3.8,0.0,0.49,0.3,1.37,9812.939
1410,21.24874991682868,-34.333749641594,503.97647,50397.65,74.53739,0.03466658,3.8,0.0,0.49,0.3,1.37,676.13916
1411,21.332083249828678,-27.917083000593998,10574.131,1057413.1,8.263962,0.018885614,22.25,0.0,0.78,-24.7,-1.79,127954.74
1412,21.332083249828678,-28.167082999593994,684.1954,68419.54,0.5280035,0.020234926,22.25,0.0,0.78,-24.7,-1.79,129581.6
1413,21.332083249828678,-28.333749665593995,7318.108,731810.8,11.814169,0.057684943,22.25,0.0,0.78,-24.7,-1.79,61943.49
1414,21.332083249828678,-28.417082998593997,1961647.0,196164700.0,2914.8022,0.92126477,22.25,0.0,0.78,-24.7,-1.79,67299.49
1415,21.332083249828678,-28.583749664594002,33.966057,3396.6057,2.2192407,0.066905215,24.1,0.0,0.75,-21.9,-0.24,1530.5261
1416,21.332083249828678,-28.833749663594,1577.586,157758.61,0.38317132,0.01916662,24.1,0.0,0.75,-21.9,-0.24,411718.22
1417,21.332083249828678,-29.417082994594,10172.648,1017264.8,2.2728648,0.027870273,24.1,0.0,0.75,-21.9,-0.24,447569.44
1418,21.332083249828678,-29.500416327594003,5143.4536,514345.34,1.4609632,0.027657123,20.75,0.0,0.72,-20.0,-1.32,352059.06
1419,21.332083249828678,-29.583749660594,14853.255,1485325.5,4.5634828,0.025789022,20.75,0.0,0.72,-20.0,-1.32,325480.7
1420,21.332083249828678,-30.000416325593996,568.5117,56851.17,0.9176793,0.019920683,20.75,0.0,0.72,-20.0,-1.32,61951.023
1421,21.332083249828678,-30.083749658593995,1858.4976,185849.75,12.560467,0.021118212,20.75,0.0,0.72,-20.0,-1.32,14796.404
1422,21.332083249828678,-30.250416324594,4288.6357,428863.6,2.2351637,0.015228307,20.75,0.0,0.72,-20.0,-1.32,191871.22
1423,21.332083249828678,-30.417082990594004,3643.0789,364307.88,14.428321,0.017488888,20.75,0.0,0.72,-20.0,-1.32,25249.5
1424,21.332083249828678,-30.667082989594,22016.51,2201651.0,8.911576,0.024213534,11.2,0.0,0.63,-28.68,-2.23,247055.17
1425,21.332083249828678,-30.833749655593994,726.4271,72642.71,23.70264,0.01487771,11.2,0.0,0.63,-28.68,-2.23,3064.7517
1426,21.332083249828678,-31.333749653593998,6275.689,627568.9,14.4720955,0.017812192,11.2,0.0,0.63,-28.68,-2.23,43364.062
1427,21.332083249828678,-31.417082986594,61.189342,6118.934,3.9346235,0.014400709,11.2,0.0,0.63,-28.68,-2.23,1555.1511
1428,21.332083249828678,-31.667082985594,2153.387,215338.7,24.775455,0.013953257,8.3,0.0,0.59,47.95,-2.33,8691.614
1429,21.332083249828678,-31.750416318593995,291.2641,29126.41,1.0053219,0.011992858,8.3,0.0,0.59,47.95,-2.33,28972.225
1430,21.332083249828678,-32.500416315593995,951.6161,95161.61,1.178622,0.022558533,4.45,0.0,0.53,2.46,-0.98,80739.72
1431,21.332083249828678,-32.583749648593994,2715.7805,271578.06,1.9032991,0.023479844,4.45,0.0,0.53,2.46,-0.98,142688.06
1432,21.332083249828678,-32.66708298159399,3326.1538,332615.38,22.826256,0.019974532,4.45,0.0,0.53,2.46,-0.98,14571.613
1433,21.332083249828678,-32.750416314594005,3489.824,348982.4,24.570194,0.018234568,4.45,0.0,0.53,2.46,-0.98,14203.486
1434,21.332083249828678,-32.833749647594004,1371.773,137177.3,21.413752,0.018778872,4.45,0.0,0.53,2.46,-0.98,6406.0376
1435,21.332083249828678,-32.917082980594,98.09852,9809.852,1.9231126,0.016917335,4.45,0.0,0.53,2.46,-0.98,5101.0283
1436,21.332083249828678,-33.000416313594,1830.4348,183043.48,1.2326174,0.017709749,4.45,0.0,0.53,2.46,-0.98,148499.84
1437,21.332083249828678,-33.33374964559399,28051.016,2805101.5,54.101974,0.015792446,4.45,0.0,0.53,2.46,-0.98,51848.414
1438,21.332083249828678,-33.417082978593996,961048.2,96104820.0,104.25992,0.026528183,4.45,0.0,0.53,2.46,-0.98,921781.06
1439,21.332083249828678,-33.500416311593995,16.300224,1630.0225,488.11017,0.07577455,3.8,0.0,0.49,0.3,1.37,3.339456
1440,21.332083249828678,-33.667082977594,5486.9575,548695.75,12.674803,0.022033148,3.8,0.0,0.49,0.3,1.37,43290.277
1441,21.332083249828678,-33.917082976594,3055.9097,305590.97,32.26806,0.02553177,3.8,0.0,0.49,0.3,1.37,9470.386
1442,21.332083249828678,-34.000416309594,87696.79,8769679.0,434.51257,0.04115774,3.8,0.0,0.49,0.3,1.37,20182.797
1443,21.332083249828678,-34.083749642594,1531976.4,153197630.0,424.10233,0.102712706,3.8,0.0,0.49,0.3,1.37,361228.0
1444,21.332083249828678,-34.167082975594,31810.195,3181019.5,103.00818,0.064343154,3.8,0.0,0.49,0.3,1.37,30881.232
1445,21.332083249828678,-34.25041630859399,24080.887,2408088.8,249.37024,0.04270872,3.8,0.0,0.49,0.3,1.37,9656.681
1446,21.415416582828676,-27.167083003593994,1305.9995,130599.95,0.98007584,0.021563858,25.65,0.0,0.78,-19.11,-4.45,133254.95
1447,21.415416582828676,-27.333749669594,15177.567,1517756.8,7.797245,0.020117583,25.65,0.0,0.78,-19.11,-4.45,194652.95
1448,21.415416582828676,-27.583749668594,3715.878,371587.78,0.994991,0.017897528,22.25,0.0,0.78,-24.7,-1.79,373458.44
1449,21.415416582828676,-27.833749667594,381.28946,38128.945,0.57266647,0.019051598,22.25,0.0,0.78,-24.7,-1.79,66581.414
1450,21.415416582828676,-28.250416332594,2393.1438,239314.38,18.321798,0.03026036,22.25,0.0,0.78,-24.7,-1.79,13061.7295
1451,21.415416582828676,-28.333749665593995,11999.652,1199965.2,21.168827,0.040808357,22.25,0.0,0.78,-24.7,-1.79,56685.484
1452,21.415416582828676,-28.417082998593997,119369.59,11936959.0,692.9236,0.09109255,22.25,0.0,0.78,-24.7,-1.79,17226.95
1453,21.415416582828676,-28.667082997593997,87.661224,8766.122,3.162725,0.028851876,24.1,0.0,0.75,-21.9,-0.24,2771.6992
1454,21.415416582828676,-29.000416329593996,340.91434,34091.434,6.141521,0.020229466,24.1,0.0,0.75,-21.9,-0.24,5550.9756
1455,21.415416582828676,-29.083749662593995,171.066,17106.6,5.673469,0.023022134,24.1,0.0,0.75,-21.9,-0.24,3015.1921
1456,21.415416582828676,-29.750416326594,1790.9828,179098.28,20.986837,0.020006197,20.75,0.0,0.72,-20.0,-1.32,8533.839
1457,21.415416582828676,-30.083749658593995,2241.569,224156.9,2.2273364,0.022097511,20.75,0.0,0.72,-20.0,-1.32,100639.0
1458,21.415416582828676,-30.333749657594,1481.4844,148148.44,3.6565285,0.016223213,20.75,0.0,0.72,-20.0,-1.32,40516.145
1459,21.415416582828676,-30.500416323594,1614.1584,161415.84,1.0153428,0.019049859,11.2,0.0,0.63,-28.68,-2.23,158976.69
1460,21.415416582828676,-30.583749656593994,2305.1372,230513.72,2.008093,0.016797831,11.2,0.0,0.63,-28.68,-2.23,114792.34
1461,21.415416582828676,-30.833749655593994,13471.76,1347176.0,3.9416823,0.014306176,11.2,0.0,0.63,-28.68,-2.23,341776.9
1462,21.415416582828676,-31.000416321593995,567.8272,56782.72,2.24126,0.018350715,11.2,0.0,0.63,-28.68,-2.23,25335.176
1463,21.415416582828676,-31.417082986594,3920.328,392032.78,1.0053514,0.01560257,11.2,0.0,0.63,-28.68,-2.23,389946.0
1464,21.415416582828676,-31.500416319593995,3913.0803,391308.03,19.434109,0.015048034,8.3,0.0,0.59,47.95,-2.33,20135.115
1465,21.415416582828676,-31.667082985594,372.28394,37228.395,10.433002,0.014390083,8.3,0.0,0.59,47.95,-2.33,3568.3298
1466,21.415416582828676,-32.250416316594,6664.66,666466.0,1.0236585,0.0118026,8.3,0.0,0.59,47.95,-2.33,651062.8
1467,21.415416582828676,-32.66708298159399,19928.426,1992842.6,2.9981906,0.021593887,4.45,0.0,0.53,2.46,-0.98,664681.75
1468,21.415416582828676,-32.750416314594005,10439.19,1043919.0,38.86389,0.020270508,4.45,0.0,0.53,2.46,-0.98,26860.896
1469,21.415416582828676,-32.833749647594004,3024.5735,302457.34,19.37489,0.021104725,4.45,0.0,0.53,2.46,-0.98,15610.791
1470,21.415416582828676,-33.000416313594,35.446938,3544.6938,1.2321824,0.01901526,4.45,0.0,0.53,2.46,-0.98,2876.7607
1471,21.415416582828676,-33.33374964559399,809.8742,80987.42,19.571056,0.016239295,4.45,0.0,0.53,2.46,-0.98,4138.122
1472,21.415416582828676,-33.417082978593996,84745.8,8474580.0,27.462032,0.025783408,4.45,0.0,0.53,2.46,-0.98,308592.6
1473,21.415416582828676,-33.667082977594,153.78793,15378.793,0.897523,0.020938514,3.8,0.0,0.49,0.3,1.37,17134.707
1474,21.415416582828676,-33.750416310594005,87.794014,8779.401,174.97043,0.043141924,3.8,0.0,0.49,0.3,1.37,50.176487
1475,21.415416582828676,-33.917082976594,54888.31,5488831.0,72.13673,0.02745569,3.8,0.0,0.49,0.3,1.37,76089.27
1476,21.415416582828676,-34.000416309594,30461.93,3046193.0,225.43619,0.037433136,3.8,0.0,0.49,0.3,1.37,13512.44
1477,21.415416582828676,-34.083749642594,34005.97,3400596.8,150.39165,0.055905458,3.8,0.0,0.49,0.3,1.37,22611.607
1478,21.415416582828676,-34.167082975594,17150.55,1715055.0,109.255424,0.05190307,3.8,0.0,0.49,0.3,1.37,15697.664
1479,21.415416582828676,-34.25041630859399,122585.01,12258501.0,446.11282,0.061452106,3.8,0.0,0.49,0.3,1.37,27478.477
1480,21.415416582828676,-34.333749641594,384274.97,38427496.0,5696.938,inf,3.8,0.0,0.49,0.3,1.37,6745.2896
1481,21.498749915828675,-27.167083003593994,1332.4064,133240.64,3.7865598,0.026499406,25.65,0.0,0.78,-19.11,-4.45,35187.78
1482,21.498749915828675,-27.250416336594004,4487.9717,448797.2,36.437805,0.024142556,25.65,0.0,0.78,-19.11,-4.45,12316.801
1483,21.498749915828675,-28.000416333593996,718.27734,71827.734,0.4897431,0.018206654,22.25,0.0,0.78,-24.7,-1.79,146664.11
1484,21.498749915828675,-28.333749665593995,22345.928,2234592.8,6.6667595,0.03552049,22.25,0.0,0.78,-24.7,-1.79,335184.25
1485,21.498749915828675,-28.417082998593997,36073.305,3607330.5,1776.614,0.24993196,22.25,0.0,0.78,-24.7,-1.79,2030.4525
1486,21.498749915828675,-28.667082997593997,83.996735,8399.674,4.459635,0.025381193,24.1,0.0,0.75,-21.9,-0.24,1883.4891
1487,21.498749915828675,-28.917082996594,1487.337,148733.7,0.23462638,0.020738008,24.1,0.0,0.75,-21.9,-0.24,633917.2
1488,21.498749915828675,-29.000416329593996,294.17163,29417.162,10.7566395,0.021161875,24.1,0.0,0.75,-21.9,-0.24,2734.791
1489,21.498749915828675,-29.250416328593996,675.9584,67595.836,1.6502243,0.028067425,24.1,0.0,0.75,-21.9,-0.24,40961.605
1490,21.498749915828675,-30.917082988593997,298.7457,29874.57,0.9240596,0.015603665,11.2,0.0,0.63,-28.68,-2.23,32329.7
1491,21.498749915828675,-31.667082985594,5269.6064,526960.6,11.84597,0.015924342,8.3,0.0,0.59,47.95,-2.33,44484.38
1492,21.498749915828675,-31.750416318593995,2893.115,289311.5,2.121228,0.017265426,8.3,0.0,0.59,47.95,-2.33,136388.69
1493,21.498749915828675,-31.917082984593996,12975.067,1297506.8,3250.028,0.3346157,8.3,0.0,0.59,47.95,-2.33,399.2294
1494,21.498749915828675,-32.083749650594,4848.2393,484823.94,1.7604535,0.011052226,8.3,0.0,0.59,47.95,-2.33,275397.2
1495,21.498749915828675,-32.66708298159399,22.468847,2246.8848,1809.5394,0.15621215,4.45,0.0,0.53,2.46,-0.98,1.2416887
1496,21.498749915828675,-32.750416314594005,14220.678,1422067.8,19.467165,0.020359403,4.45,0.0,0.53,2.46,-0.98,73049.555
1497,21.498749915828675,-32.833749647594004,200.8455,20084.55,0.41142818,0.016875852,4.45,0.0,0.53,2.46,-0.98,48816.664
1498,21.498749915828675,-32.917082980594,165.28891,16528.89,0.5021048,0.019459818,4.45,0.0,0.53,2.46,-0.98,32919.203
1499,21.498749915828675,-33.000416313594,570.8042,57080.418,6.636112,0.020368436,4.45,0.0,0.53,2.46,-0.98,8601.484
1500,21.498749915828675,-33.33374964559399,442.52472,44252.473,29.098442,0.015943442,4.45,0.0,0.53,2.46,-0.98,1520.7849
1501,21.498749915828675,-33.417082978593996,489487.53,48948750.0,2.5876286,0.02403664,4.45,0.0,0.53,2.46,-0.98,18916452.0
1502,21.498749915828675,-33.58374964459399,303.83603,30383.602,4.5703344,0.022975747,3.8,0.0,0.49,0.3,1.37,6648.004
1503,21.498749915828675,-33.667082977594,68977.53,6897753.0,5.0947556,0.02025241,3.8,0.0,0.49,0.3,1.37,1353892.8
1504,21.498749915828675,-33.750416310594005,15275.074,1527507.4,714.43774,0.046738677,3.8,0.0,0.49,0.3,1.37,2138.0552
1505,21.498749915828675,-33.833749643594004,3592.2537,359225.38,10.080833,0.03407427,3.8,0.0,0.49,0.3,1.37,35634.492
1506,21.498749915828675,-33.917082976594,2881.0144,288101.44,110.139175,0.028110819,3.8,0.0,0.49,0.3,1.37,2615.7944
1507,21.498749915828675,-34.000416309594,14366.782,1436678.2,38.5909,0.042554155,3.8,0.0,0.49,0.3,1.37,37228.42
1508,21.498749915828675,-34.083749642594,10171.034,1017103.4,34.874172,0.05012544,3.8,0.0,0.49,0.3,1.37,29164.947
1509,21.498749915828675,-34.167082975594,11492.211,1149221.1,146.65688,0.056512605,3.8,0.0,0.49,0.3,1.37,7836.1216
1510,21.498749915828675,-34.25041630859399,220994.36,22099436.0,99.148315,0.042844903,3.8,0.0,0.49,0.3,1.37,222892.7
1511,21.582083248828678,-27.083749670593996,6122.6094,612260.94,3.3648572,0.023502557,23.35,0.0,0.79,-29.75,-5.7,181957.48
1512,21.582083248828678,-27.250416336594004,1551.9342,155193.42,1.5333377,0.022530878,23.35,0.0,0.79,-29.75,-5.7,101212.81
1513,21.582083248828678,-28.167082999593994,682.72406,68272.41,0.55918497,0.01698429,24.9,0.0,0.79,-43.63,-3.21,122092.7
1514,21.582083248828678,-28.333749665593995,201428.2,20142820.0,5.2314377,0.027323406,24.9,0.0,0.79,-43.63,-3.21,3850341.2
1515,21.582083248828678,-28.417082998593997,174.5682,17456.82,1626.6183,0.20736682,24.9,0.0,0.79,-43.63,-3.21,10.731971
1516,21.582083248828678,-28.583749664594002,903.406,90340.6,10.447548,0.026254516,23.35,0.0,0.77,-49.44,-0.18,8647.0625
1517,21.582083248828678,-28.917082996594,120.89295,12089.295,0.5919405,0.02118907,23.35,0.0,0.77,-49.44,-0.18,20423.158
1518,21.582083248828678,-29.083749662593995,66.35849,6635.8486,0.3509577,0.022679593,23.35,0.0,0.77,-49.44,-0.18,18907.83
1519,21.582083248828678,-29.583749660594,2311.8904,231189.03,0.82275265,0.023882156,23.05,0.0,0.71,-44.37,-0.08,280994.56
1520,21.582083248828678,-30.583749656593994,7753.081,775308.1,2.7937315,0.017152501,13.75,0.0,0.66,-38.39,0.54,277517.06
1521,21.582083248828678,-30.667082989594,3604.7756,360477.56,2.3740175,0.016498858,13.75,0.0,0.66,-38.39,0.54,151842.84
1522,21.582083248828678,-30.750416322594,651.84784,65184.78,0.9373756,0.013893991,13.75,0.0,0.66,-38.39,0.54,69539.664
1523,21.582083248828678,-30.917082988593997,2980.051,298005.1,16.18019,0.016101317,13.75,0.0,0.66,-38.39,0.54,18417.898
1524,21.582083248828678,-31.500416319593995,1533.2338,153323.38,3.3630981,0.013410367,11.4,0.0,0.6,-15.88,-2.64,45589.918
1525,21.582083248828678,-31.583749652594,5586.1855,558618.56,6.841955,0.017202593,11.4,0.0,0.6,-15.88,-2.64,81646.04
1526,21.582083248828678,-31.833749651593997,278716.3,27871632.0,4.7970157,0.019918285,11.4,0.0,0.6,-15.88,-2.64,5810202.5
1527,21.582083248828678,-32.41708298259399,898.11127,89811.125,23.29907,0.025502717,11.4,0.0,0.6,-15.88,-2.64,3854.7085
1528,21.582083248828678,-32.500416315593995,171.31631,17131.63,1.3406098,0.025395911,5.1,0.0,0.53,-16.33,-1.62,12778.983
1529,21.582083248828678,-32.583749648593994,143246.25,14324625.0,8.947024,0.02376307,5.1,0.0,0.53,-16.33,-1.62,1601049.1
1530,21.582083248828678,-32.66708298159399,4395.7173,439571.72,12.627108,0.021967987,5.1,0.0,0.53,-16.33,-1.62,34811.75
1531,21.582083248828678,-32.833749647594004,20.852371,2085.237,0.41481984,0.01642914,5.1,0.0,0.53,-16.33,-1.62,5026.85
1532,21.582083248828678,-33.000416313594,8070.8687,807086.9,10.3349285,0.020810086,5.1,0.0,0.53,-16.33,-1.62,78093.125
1533,21.582083248828678,-33.083749646594,5166.9087,516690.88,89.75662,0.03026052,5.1,0.0,0.53,-16.33,-1.62,5756.5767
1534,21.582083248828678,-33.250416312594,5963.332,596333.2,41.57789,0.020333573,5.1,0.0,0.53,-16.33,-1.62,14342.556
1535,21.582083248828678,-33.33374964559399,1769.9708,176997.08,94.75043,0.018642057,5.1,0.0,0.53,-16.33,-1.62,1868.0347
1536,21.582083248828678,-33.417082978593996,1548.57,154857.0,54.25528,0.020919664,5.1,0.0,0.53,-16.33,-1.62,2854.2292
1537,21.582083248828678,-33.500416311593995,2817.583,281758.3,80.323875,0.0284356,1.95,0.0,0.46,-38.07,0.91,3507.7778
1538,21.582083248828678,-33.58374964459399,358.4904,35849.04,18.669931,0.025068717,1.95,0.0,0.46,-38.07,0.91,1920.1484
1539,21.582083248828678,-33.667082977594,997.3415,99734.15,6.9510283,0.020605184,1.95,0.0,0.46,-38.07,0.91,14348.114
1540,21.582083248828678,-33.750416310594005,2905.0103,290501.03,33.95985,0.027299365,1.95,0.0,0.46,-38.07,0.91,8554.249
1541,21.582083248828678,-33.833749643594004,2924.1497,292414.97,5.1359634,0.028391715,1.95,0.0,0.46,-38.07,0.91,56934.785
1542,21.582083248828678,-33.917082976594,6758.6245,675862.44,14.687665,0.029250732,1.95,0.0,0.46,-38.07,0.91,46015.65
1543,21.582083248828678,-34.000416309594,1712.9761,171297.61,24.98904,0.042678352,1.95,0.0,0.46,-38.07,0.91,6854.9097
1544,21.582083248828678,-34.083749642594,2054.9946,205499.47,46.570854,0.04767358,1.95,0.0,0.46,-38.07,0.91,4412.6196
1545,21.582083248828678,-34.167082975594,552332.06,55233210.0,5749.579,0.17422244,1.95,0.0,0.46,-38.07,0.91,9606.479
1546,21.582083248828678,-34.25041630859399,1972.2809,197228.1,1379.9171,0.08964662,1.95,0.0,0.46,-38.07,0.91,142.92749
1547,21.66541658182868,-27.000416337593997,3402.319,340231.9,7.888265,0.027796222,23.35,0.0,0.79,-29.75,-5.7,43131.4
1548,21.66541658182868,-27.417083002593994,9044.258,904425.8,30.013592,0.020033952,23.35,0.0,0.79,-29.75,-5.7,30133.875
1549,21.66541658182868,-27.667083001593994,568.4713,56847.133,0.676303,0.014219791,24.9,0.0,0.79,-43.63,-3.21,84055.71
1550,21.66541658182868,-27.833749667594,744.044,74404.4,1.5429345,0.013939408,24.9,0.0,0.79,-43.63,-3.21,48222.652
1551,21.66541658182868,-28.000416333593996,339.37332,33937.332,0.67378,0.019153278,24.9,0.0,0.79,-43.63,-3.21,50368.562
1552,21.66541658182868,-28.167082999593994,590.00037,59000.04,0.53412867,0.015511114,24.9,0.0,0.79,-43.63,-3.21,110460.35
1553,21.66541658182868,-28.333749665593995,16460.414,1646041.5,4.4852657,0.025336996,24.9,0.0,0.79,-43.63,-3.21,366988.62
1554,21.66541658182868,-28.417082998593997,241838.58,24183858.0,196.51776,0.041983232,24.9,0.0,0.79,-43.63,-3.21,123061.945
1555,21.66541658182868,-28.500416331594,41.495636,4149.5635,1078.056,0.12091338,23.35,0.0,0.77,-49.44,-0.18,3.8491168
1556,21.66541658182868,-28.583749664594002,7853.455,785345.5,1.2898268,0.023588998,23.35,0.0,0.77,-49.44,-0.18,608876.75
1557,21.66541658182868,-28.667082997593997,2606.08,260608.0,22.34827,0.02056387,23.35,0.0,0.77,-49.44,-0.18,11661.216
1558,21.66541658182868,-28.833749663594,552.889,55288.9,10.738949,0.021895794,23.35,0.0,0.77,-49.44,-0.18,5148.446
1559,21.66541658182868,-28.917082996594,103.41899,10341.899,31.64263,0.02729861,23.35,0.0,0.77,-49.44,-0.18,326.83438
1560,21.66541658182868,-29.000416329593996,253.94461,25394.46,5.5207367,0.026853,23.35,0.0,0.77,-49.44,-0.18,4599.832
1561,21.66541658182868,-30.250416324594,2635.7727,263577.28,14.353893,0.018231422,23.05,0.0,0.71,-44.37,-0.08,18362.773
1562,21.66541658182868,-30.667082989594,538.495,53849.5,1.1044658,0.017339967,13.75,0.0,0.66,-38.39,0.54,48756.15
1563,21.66541658182868,-30.750416322594,5344.385,534438.5,20.561954,0.014540823,13.75,0.0,0.66,-38.39,0.54,25991.62
